id	movies_95_04	main_genre
14406	12	Sci-Fi
8366	24	Drama
4558	21	Comedy
6319	28	Adult
11753	10	Comedy
12649	10	Romance
3116	26	Drama
4982	16	Comedy
8099	13	Sci-Fi
9858	20	Adult
6968	10	Thriller
108	22	Adult
1721	14	
7075	13	Drama
6376	12	Drama
2366	13	Animation
17135	10	Comedy
6948	10	Drama
9135	18	Drama
5429	16	Action
7880	17	Drama
4340	15	Romance
12126	10	Drama
5815	17	Thriller
6232	17	Adult
5313	10	Family
12234	15	Comedy
2337	16	Adult
10810	22	Action
10769	12	Drama
12916	15	Family
15329	13	Thriller
36	11	Drama
7875	12	Thriller
9507	11	Drama
8938	12	Drama
2789	16	Comedy
11379	18	Drama
2367	15	Fantasy
3372	25	Comedy
16622	11	Drama
13158	10	Drama
2292	13	Adult
15477	10	Drama
10393	11	Drama
10876	19	Drama
13096	14	Comedy
12222	10	Thriller
1284	17	Drama
7900	22	Thriller
2563	22	Drama
17818	10	Drama
14447	13	Drama
6489	22	Thriller
17339	13	Adult
16065	10	Drama
4105	26	Thriller
15429	16	Romance
15484	24	Drama
5826	30	Comedy
12098	11	Drama
245	14	Comedy
11306	14	Family
13386	13	Drama
9661	18	Drama
6265	22	Adult
499	51	Adult
5979	11	Drama
5581	10	Drama
17219	10	Thriller
13693	11	Comedy
13695	10	
566	29	Action
11246	17	Drama
774	29	Drama
3303	31	Fantasy
9994	10	Animation
15333	11	Drama
17415	15	Drama
17757	12	Adult
639	23	Comedy
9802	11	Drama
16710	15	Drama
13253	19	Action
14259	28	Comedy
14138	16	Comedy
14989	17	Drama
747	24	Music
3371	20	Drama
16297	10	Comedy
6962	32	Drama
13281	14	Drama
10340	10	Comedy
13598	15	Adult
10446	14	Drama
12206	15	Drama
894	31	Comedy
13570	13	Drama
17577	10	Fantasy
7865	12	Thriller
11791	18	Music
9669	10	Drama
5241	10	Romance
6551	32	Drama
199	61	Adult
10504	24	Comedy
8396	18	Drama
14977	26	Romance
1487	27	Comedy
5258	10	Comedy
13569	13	Drama
15296	14	Drama
16334	13	Drama
3146	30	Drama
17683	11	Drama
806	13	Drama
12538	64	Adult
11850	35	Crime
1932	145	Adult
9333	11	Music
6255	93	Adult
13951	16	Drama
439	26	Comedy
17201	10	Family
6866	11	Comedy
8055	11	Drama
5075	11	War
13494	11	Crime
2245	13	Romance
5512	23	Action
4015	15	Drama
10806	37	Action
5946	24	Drama
6220	20	Adult
17560	13	Drama
6025	35	Crime
7935	13	Drama
8123	12	Sci-Fi
3689	30	Drama
13918	11	Drama
3502	14	Drama
10479	11	Romance
14754	10	Romance
13234	13	Drama
2876	14	Music
1399	22	Animation
7192	21	Adult
973	16	Drama
2259	14	Drama
15730	11	Romance
11845	18	Drama
4668	12	Romance
5900	12	Drama
8044	12	Drama
11708	10	Drama
12053	11	Drama
1961	64	Adult
2064	21	Drama
7589	18	Mystery
2694	16	Music
13393	14	Comedy
12961	20	Drama
16642	22	Drama
2452	15	Animation
12816	11	Adult
16561	12	Animation
3080	43	Drama
17390	10	Crime
15972	15	Action
4830	15	Comedy
11809	12	Thriller
4769	19	Drama
8685	12	Drama
3471	28	Drama
3478	10	Drama
12611	24	Drama
9872	12	Music
11345	10	Action
9600	13	Drama
6429	13	Adult
11114	17	Drama
13015	19	Comedy
9274	10	Drama
12711	25	Crime
15059	12	Music
11955	15	Adult
5365	36	Action
2379	24	Sci-Fi
5686	39	Drama
9664	11	Comedy
15177	12	Drama
5969	14	Crime
2021	27	Sci-Fi
7869	15	Thriller
7285	10	Comedy
373	18	Drama
86	25	Adult
14613	16	Drama
861	14	Comedy
5169	20	Comedy
14512	14	Drama
9852	11	Action
3216	12	Drama
1994	22	Adult
5413	44	Action
7617	24	Music
13463	10	Adventure
7831	28	Drama
16094	48	Drama
5279	18	Drama
14035	10	Drama
2719	87	Comedy
13579	14	Drama
10917	18	Comedy
5186	11	Comedy
9072	31	Comedy
16352	17	Drama
13702	13	Comedy
10481	10	Romance
3763	10	Action
8693	14	Drama
2285	26	Adult
10540	12	Romance
15277	15	Drama
5633	34	Comedy
15995	13	Drama
17101	10	Comedy
9335	10	Comedy
546	72	Comedy
16271	11	Romance
16107	12	Drama
16206	12	Drama
11083	30	Drama
1816	26	Adult
8379	23	Crime
17754	11	Thriller
13179	21	Drama
8524	13	Sci-Fi
4072	18	Drama
4735	10	Thriller
5685	13	Drama
10986	10	Drama
8574	19	Animation
7457	19	Drama
5792	22	Drama
7549	21	Adult
2930	14	Comedy
7265	11	Drama
14043	13	Comedy
7299	23	Horror
3402	20	Drama
9148	14	Drama
9467	15	Drama
2714	57	Music
9125	25	Comedy
7909	15	Drama
17155	24	Crime
13582	13	Romance
11560	27	Comedy
3629	19	Comedy
14615	16	Comedy
6453	10	Romance
14788	27	Romance
10185	10	Comedy
5559	16	Drama
1710	28	Adult
8928	15	Drama
8678	14	Drama
1895	55	Adult
6297	27	Adult
15577	13	Drama
6779	12	Drama
10864	10	Drama
8632	12	Drama
7448	19	Drama
2273	197	Adult
12996	20	Thriller
7048	11	Drama
11721	10	Comedy
1432	20	Sci-Fi
14578	12	Drama
3067	136	Adult
667	32	Comedy
2430	10	Animation
5629	36	Comedy
17034	10	Drama
16577	11	Drama
14326	11	Thriller
7461	20	Comedy
10125	11	Sci-Fi
8987	28	Drama
721	43	Comedy
10082	14	Comedy
2522	47	Crime
1332	22	Animation
4590	33	Crime
2677	36	Music
14805	17	Drama
8730	13	Thriller
8576	14	Drama
10191	16	Drama
6986	17	Drama
6941	15	Thriller
5782	22	Drama
15716	11	Drama
17772	11	Drama
13195	36	Romance
16318	10	Drama
16649	10	Drama
1285	25	Drama
9062	36	Drama
158	266	Adult
6441	47	Adult
15835	15	Drama
4194	11	Drama
3835	11	Sci-Fi
3739	10	Animation
2272	42	Adult
15990	16	Drama
10474	12	Romance
3710	38	Drama
14756	25	Drama
4958	11	Drama
1256	16	Drama
1859	38	Adult
17087	16	Thriller
8227	11	Animation
14973	15	Thriller
14717	11	Adult
16458	10	Drama
7684	17	Comedy
11846	15	Crime
8553	10	Mystery
2537	11	Crime
3876	22	Music
8145	16	Drama
11125	13	Drama
13154	10	Drama
12346	39	Adult
2463	19	Romance
12328	17	Adult
17565	14	Drama
12108	14	Comedy
581	15	Thriller
5281	12	Drama
10168	16	Drama
2085	24	Sci-Fi
5175	11	Thriller
5444	39	Action
2980	15	Music
12390	20	Comedy
11607	18	Comedy
9256	18	Music
12348	77	Adult
13418	12	Drama
6765	11	War
4957	18	Comedy
12063	11	Drama
8393	10	Comedy
3567	17	Drama
16022	21	Comedy
2887	26	Music
2512	15	Drama
14275	12	Drama
10636	34	Drama
13649	12	Thriller
14098	10	Drama
12296	24	Crime
12104	11	Drama
9423	12	Drama
13059	12	Adult
11662	20	Drama
13124	12	Comedy
4267	62	Sci-Fi
15794	11	Thriller
14901	10	Adult
9954	12	Thriller
2012	12	Sci-Fi
12321	14	Adult
5014	29	Sci-Fi
7858	24	Romance
8682	13	Drama
12324	10	Adult
6301	99	Adult
10667	20	Comedy
7005	47	Drama
4311	36	Animation
11926	14	Crime
15994	25	Comedy
12487	23	Adult
14234	13	Adventure
5371	18	Action
16491	13	Drama
16096	18	Drama
3709	18	Comedy
8963	40	Drama
2330	25	Adult
5704	13	Thriller
14002	10	Drama
8199	23	Animation
8977	16	Drama
10030	13	Adult
1914	47	Adult
2546	11	Crime
15553	11	Music
2964	21	Comedy
10416	10	Drama
3172	10	Family
3442	25	Drama
13	11	Comedy
10430	14	Drama
406	128	Adult
3675	27	Adult
8416	13	Thriller
1148	19	Drama
11158	24	Crime
4726	12	Drama
5956	10	Comedy
14094	10	Drama
3491	12	Drama
2785	31	Crime
5226	17	Drama
5342	12	Action
7369	12	Family
2454	25	Drama
4584	11	Thriller
9785	15	Drama
4779	11	Drama
139	34	Adult
8785	12	Animation
17244	10	Drama
14593	14	Comedy
5758	46	Comedy
3768	23	Sci-Fi
11394	13	Comedy
11171	14	Crime
14856	11	Drama
17309	14	Adult
7706	16	Drama
11513	13	Adult
11767	24	Comedy
7388	22	Romance
12152	16	Comedy
4984	20	Drama
13553	14	Comedy
13630	11	Crime
931	17	Drama
5894	53	Crime
14689	15	Adult
9008	16	Comedy
11476	18	Drama
9253	10	Comedy
4164	31	Action
11929	27	Crime
15082	21	Adult
2619	12	Music
10844	22	Drama
12631	14	Thriller
13351	16	Drama
5421	18	Action
17059	21	Drama
9402	11	Comedy
473	10	Crime
9538	14	Drama
10702	40	Adult
9483	13	Comedy
2161	21	Comedy
13950	23	Drama
2783	60	Drama
9542	12	Drama
4474	19	Drama
1741	132	Adult
5766	18	Drama
15554	11	Comedy
12021	14	Drama
12576	28	Drama
10153	11	Drama
3523	28	Thriller
17441	13	Thriller
8347	20	Drama
17584	23	Adult
17073	13	Adult
15951	14	Drama
17532	12	Drama
17452	23	Drama
10179	20	Comedy
1997	29	Adult
11295	13	Drama
1703	45	Adult
16982	15	Romance
10004	12	Comedy
3091	18	Romance
14087	15	Drama
17591	23	Adult
13526	16	Comedy
2773	37	Crime
7098	23	Thriller
13694	19	Drama
3633	19	Drama
12376	15	Drama
8098	10	Drama
7521	20	Adult
876	34	Thriller
9893	10	
13215	12	Drama
15433	23	Comedy
11772	24	Comedy
7995	17	Romance
10924	29	Comedy
1724	50	Adult
830	10	Drama
12327	14	Adult
5243	11	Family
7540	17	Adult
9527	17	Drama
15583	20	Drama
258	11	Comedy
15206	12	Comedy
16386	13	Sci-Fi
4013	16	Thriller
4106	20	Action
3757	24	Comedy
8724	21	Drama
4692	10	Romance
8487	21	Thriller
12153	10	Comedy
7300	43	Horror
15557	10	Music
13069	22	Drama
7857	14	Thriller
3774	14	Thriller
5360	16	Action
14026	12	Crime
16280	15	Comedy
15650	11	Thriller
14027	11	Drama
655	12	Comedy
9049	16	Comedy
14190	10	Drama
1621	14	Drama
3063	30	Crime
5864	53	Crime
6449	25	Drama
8541	15	Animation
4647	17	Comedy
1537	10	Thriller
12944	10	Drama
1052	26	Drama
4271	21	Drama
15428	23	Drama
6771	13	Romance
4444	15	Drama
2073	17	Drama
12419	13	Comedy
6484	25	Drama
10119	13	Thriller
17266	12	Comedy
10407	11	Mystery
7982	11	Comedy
17042	19	Drama
13258	12	Drama
1547	17	Drama
1841	17	Adult
11314	21	Drama
434	37	Drama
1708	46	Adult
7182	20	Drama
3286	15	Thriller
5125	26	Comedy
5356	26	Action
1650	15	Adult
13711	16	Drama
6435	36	Adult
10405	10	Comedy
16940	15	Comedy
6186	68	Adult
9859	15	Action
10858	11	Family
9911	13	Drama
5253	15	Horror
13512	20	Adult
15690	18	Drama
17153	40	Action
12722	10	Crime
12333	11	Adult
8012	11	Drama
10645	18	Drama
9555	12	Family
8608	10	Drama
10828	34	Action
6353	17	Drama
14761	17	Drama
13742	47	Drama
332	22	Action
13818	19	Drama
17878	20	Family
8180	11	Animation
778	39	Comedy
15248	17	Drama
1038	10	Drama
16713	14	Sci-Fi
5702	12	Romance
8947	12	Comedy
7054	16	Drama
6235	100	Adult
10764	15	Drama
17618	10	Romance
2094	10	Drama
9931	10	Drama
9792	34	Drama
13936	11	Drama
1512	19	Drama
8715	15	Comedy
7290	21	Drama
10744	23	Drama
247	30	Drama
13816	17	Comedy
12196	16	Comedy
12010	37	Adult
16209	15	Drama
7021	10	Drama
15606	27	Drama
6063	23	Drama
16468	12	Comedy
8757	14	Drama
12116	15	Comedy
7505	10	Comedy
15012	25	Adult
7735	15	Comedy
12563	11	Crime
9594	13	Romance
7989	18	Drama
203	134	Adult
3672	35	Adult
7854	10	Family
12208	11	Comedy
7109	19	Drama
461	14	Thriller
16852	10	Drama
5504	17	Action
6287	24	Adult
3152	13	Drama
2709	12	Music
11699	26	Drama
14660	17	Comedy
16609	14	Romance
13129	11	Drama
1819	31	Adult
11339	16	Action
15145	11	Drama
14693	18	Adult
10249	15	Drama
17163	10	Drama
16416	12	Comedy
786	26	Comedy
8388	17	Drama
11149	10	Drama
3196	22	Drama
15708	13	Drama
4071	36	Drama
7220	225	Adult
2495	40	Crime
11817	16	Drama
14908	18	Adult
6237	38	Adult
1525	28	Drama
12452	44	Adult
1276	21	Drama
15544	19	Music
15903	20	Drama
3518	12	Drama
3068	28	Drama
17171	11	Drama
12389	12	Drama
2281	19	Adult
1761	26	Adult
12669	13	Drama
5600	25	Drama
15487	10	Fantasy
6527	24	Drama
17681	10	Adult
12769	20	Crime
17492	14	Music
15515	13	Drama
10462	10	Romance
7652	13	Action
8461	12	Comedy
2553	30	Crime
16036	13	Drama
73	19	Adult
14336	15	Drama
3546	49	Drama
15931	10	Comedy
3031	16	Music
7095	12	Drama
13830	17	Drama
14656	18	Comedy
12797	12	Drama
2828	39	Music
16567	11	Horror
11187	23	Comedy
4291	17	Comedy
5343	18	Action
8141	21	Action
16041	11	Comedy
3767	24	Drama
14338	11	Drama
52	26	Drama
7411	16	Comedy
17235	10	Action
14480	15	Sci-Fi
6203	23	Adult
569	48	Family
11359	12	Drama
11999	48	Adult
779	17	Music
10704	34	Adult
7483	11	
12364	15	Adult
5506	18	Action
15030	11	Adult
11624	15	Comedy
17026	12	Adult
688	21	Comedy
335	31	Drama
92	57	Adult
9413	29	Drama
11392	14	Family
8676	31	Drama
9475	18	Drama
13363	16	Romance
72	22	Adult
11403	14	Comedy
4470	14	Drama
9406	32	Drama
9540	13	Thriller
998	16	Drama
1043	16	Comedy
11794	12	Music
789	34	Music
17068	20	Drama
7568	11	Fantasy
7750	13	Comedy
7761	23	Drama
802	22	Comedy
4039	19	Drama
11525	10	Drama
1141	27	Drama
474	22	Drama
14059	11	Adult
3396	12	Drama
16673	12	Drama
4206	24	Music
7689	16	Drama
13524	17	Comedy
17663	13	Action
16690	12	Comedy
8523	22	Sci-Fi
3613	14	Comedy
2035	14	Drama
15122	10	Comedy
11568	11	Drama
6122	16	Drama
4187	13	Comedy
11778	56	Adult
6431	38	Adult
2307	27	Adult
308	15	Drama
14527	13	Comedy
8224	10	Sci-Fi
7161	11	Comedy
2214	17	Romance
12088	12	Romance
6711	28	Drama
17275	17	Drama
7638	23	Drama
17493	10	Drama
16906	11	Romance
14393	10	Drama
5692	10	Drama
17529	10	Comedy
11176	24	Crime
6815	11	Mystery
5774	16	Drama
6706	18	Drama
4332	30	Animation
6855	12	Thriller
130	147	Adult
7710	16	Romance
16571	11	Drama
2583	43	Drama
10934	15	Comedy
7364	12	Drama
13912	12	Drama
13261	11	Drama
3440	14	Drama
8283	12	Sci-Fi
1475	17	Drama
15927	11	Thriller
8000	11	Comedy
1501	21	Drama
11681	13	Drama
6142	16	Comedy
4200	14	Comedy
745	34	Music
12921	10	Drama
2023	13	Sci-Fi
6324	35	Adult
5567	17	Drama
7313	30	Drama
9672	10	Comedy
15140	25	Action
10552	35	Action
7812	10	Drama
9883	15	Thriller
16959	10	Romance
1620	20	Adult
12361	15	Adult
2282	31	Adult
9302	22	Comedy
13332	11	Drama
6033	14	Drama
11611	19	Comedy
12531	18	Adult
9632	39	Adult
13886	13	Crime
15845	14	Comedy
5019	14	Drama
2243	17	Comedy
7930	20	Comedy
9856	34	Action
15242	19	Drama
11833	38	Drama
7143	10	Action
17287	16	Drama
9457	15	Comedy
15636	12	Action
10970	11	Comedy
16764	10	Comedy
9641	14	Comedy
15083	24	Adult
6470	29	Comedy
11469	13	Drama
4639	28	Drama
5731	21	Comedy
33	12	Drama
17086	19	Adventure
7064	16	Drama
12125	24	Drama
4738	11	Drama
2045	26	Drama
7435	19	Drama
2814	25	Drama
6280	17	Adult
5499	42	Action
5244	15	Crime
17454	17	Drama
8903	26	Comedy
13783	11	Crime
8953	23	Comedy
16444	12	Family
12578	26	Drama
6798	10	Family
15171	15	Drama
16013	10	Drama
3615	25	Drama
4391	13	Drama
1171	30	Drama
11129	12	Drama
9202	13	Drama
568	16	Comedy
11769	12	Comedy
181	203	Adult
8291	11	Animation
10346	25	Drama
2499	13	Drama
10886	21	Drama
597	13	Drama
17879	20	Family
7543	119	Adult
4359	23	Drama
12286	20	Horror
10696	32	Adult
4657	14	Thriller
7931	11	Comedy
12142	18	Drama
5904	29	Comedy
14049	14	Adult
5357	27	Action
13708	35	Crime
2341	145	Adult
3524	14	Drama
15738	15	Comedy
13376	15	Drama
4851	17	Comedy
13071	10	Horror
4379	15	Comedy
1739	165	Adult
13529	10	Drama
17764	12	Family
9359	13	Drama
3153	20	Drama
100	178	Adult
7582	17	Drama
7876	33	Thriller
16188	14	Drama
8094	11	Sci-Fi
10497	14	Romance
14686	41	Adult
17426	15	Comedy
4959	28	Comedy
10594	10	Comedy
11438	32	Music
11250	11	Thriller
9160	11	Drama
9670	11	Comedy
170	182	Adult
945	20	Drama
12859	17	Romance
5588	11	Comedy
12520	17	
8940	23	Comedy
9260	15	Horror
10750	24	Drama
15767	13	Family
17055	12	Comedy
14815	14	Comedy
5041	41	Drama
10768	10	Comedy
13333	19	Music
2055	20	Comedy
2326	47	Adult
12938	16	Comedy
10290	17	Drama
1258	17	Adventure
4974	10	Thriller
5903	34	Music
9239	22	Thriller
2615	18	Music
6477	16	Comedy
160	429	Adult
17574	11	Drama
10157	10	Drama
17177	13	Drama
15292	13	Comedy
1449	40	Drama
16102	19	Romance
13021	39	Adult
1950	209	Adult
2630	26	Music
13355	16	Comedy
12455	24	Adult
15527	11	Romance
7955	21	Drama
15509	11	Romance
16311	14	Romance
4503	21	Romance
9843	11	Action
2558	28	Crime
4138	12	Drama
15304	16	Drama
4869	44	Drama
7484	11	Comedy
1558	18	
11101	19	Action
907	14	Drama
15641	15	Drama
7948	13	Drama
10000	11	Drama
5352	50	Action
17196	10	Drama
4652	12	Crime
3902	15	Music
1223	17	Comedy
6575	18	Crime
14012	12	Drama
451	15	Drama
1383	15	Action
15288	10	Comedy
17394	12	Comedy
14668	21	Comedy
10219	18	Drama
7600	10	Comedy
2496	13	Crime
14971	10	Romance
7413	19	Comedy
12935	15	Drama
4716	19	Drama
11186	15	Crime
5713	10	Comedy
9460	26	Drama
4581	20	Drama
9324	10	Musical
13028	10	Drama
1024	14	Comedy
6359	10	Drama
13605	17	Drama
3936	20	Music
10498	19	Romance
15180	12	Drama
8475	22	Drama
4977	15	Drama
4377	12	Action
13279	10	Comedy
11075	20	Thriller
16993	10	Comedy
12299	14	Drama
16910	13	Drama
1158	34	Drama
10070	24	Adult
6008	10	Drama
17797	11	Comedy
9601	13	Comedy
6224	203	Adult
4706	10	Romance
10293	15	Drama
4734	17	Thriller
758	13	Romance
7231	26	Drama
3726	17	Drama
16497	11	Comedy
5459	40	Action
7010	16	Drama
892	33	Drama
477	11	Romance
10619	12	Sci-Fi
541	22	Comedy
13135	15	Comedy
16547	11	Drama
13869	11	Drama
12112	12	Drama
11709	13	Drama
2211	27	Drama
2184	10	War
5475	11	Action
6354	22	Comedy
3576	21	Drama
4636	12	Crime
6213	46	Adult
11102	13	Drama
10223	14	Comedy
8844	34	Adult
4437	20	Drama
4460	15	Romance
12457	92	Adult
15407	10	Comedy
6375	11	Drama
14967	46	Drama
9616	47	Comedy
4939	31	Drama
15376	29	Horror
16403	16	War
1623	160	Adult
4344	54	Sci-Fi
3821	10	Horror
14346	22	Horror
11746	14	Drama
13299	12	Comedy
5833	11	Drama
2216	12	Comedy
7620	25	Music
10480	12	Romance
12276	14	Comedy
10655	48	Animation
13541	14	Drama
15733	10	Comedy
6937	14	Comedy
17024	10	Drama
13248	10	Drama
14972	11	Crime
10755	13	Drama
15949	10	Drama
16145	14	Drama
7284	12	Drama
12232	16	Drama
3333	15	Drama
3597	21	Drama
6108	20	Sci-Fi
3350	30	Music
14155	16	Drama
7763	18	Drama
708	32	Comedy
14766	17	Drama
14618	33	Comedy
12804	10	Drama
11120	11	Music
4356	17	Thriller
248	14	Drama
402	16	Family
425	23	Drama
3150	25	Drama
12832	18	Romance
12363	16	Adult
17507	12	Drama
12782	15	Crime
1660	11	Adult
4463	26	Drama
10116	14	Drama
15230	12	Comedy
8796	17	Drama
16974	14	Drama
4355	41	Thriller
14062	11	Adult
2836	15	Music
10284	22	Drama
8451	33	Action
7981	13	Drama
6829	14	Drama
4771	14	Drama
11585	25	Comedy
15921	13	Fantasy
13717	75	Drama
5525	21	Action
12993	13	Adult
16535	19	Drama
1274	14	Drama
7228	20	Horror
901	20	Thriller
13560	24	Drama
13479	18	Crime
2585	20	Comedy
3191	13	Drama
5317	23	Drama
733	62	Comedy
12749	22	Drama
1842	37	Adult
16253	10	Drama
1104	12	Drama
2056	31	Music
3354	45	Music
8830	16	Comedy
3365	12	Romance
13278	17	Drama
15058	15	Romance
13473	12	Drama
2952	11	Comedy
2286	32	Adult
14605	17	Comedy
11482	11	Adult
3593	13	Drama
17619	14	Adult
3035	32	Crime
3024	10	Music
6175	10	War
5776	11	Drama
16863	10	Comedy
6632	26	Romance
2803	11	Drama
5837	15	Comedy
17308	20	Action
5165	12	Comedy
3323	11	Family
1784	16	Adult
6999	11	Comedy
12	14	Comedy
6185	10	Adult
8065	19	Drama
8342	11	Romance
9876	11	Music
12023	13	Drama
2297	131	Adult
17904	10	Horror
5215	12	Drama
3677	35	Adult
13557	11	Comedy
7453	18	Drama
17315	11	Adult
5290	14	Comedy
8821	15	Drama
12964	11	Drama
3393	25	Drama
10906	16	Music
12925	12	Drama
1157	10	Thriller
16594	11	Thriller
11803	18	Music
6667	14	Comedy
1972	149	Adult
8800	13	Family
10247	11	Drama
12050	14	Romance
13844	11	Drama
17351	14	Drama
4421	10	Romance
16807	15	Drama
57	16	Drama
6102	13	Sci-Fi
4530	19	Comedy
6146	10	Action
16406	17	Music
17626	10	Drama
11289	10	Comedy
2449	11	Sci-Fi
13860	13	Drama
4522	21	Drama
8914	16	Drama
2987	29	Comedy
12233	13	Comedy
2072	18	Drama
2641	21	Music
6982	14	Drama
14230	14	Drama
9730	15	Thriller
5666	16	Thriller
16933	13	Romance
16489	27	Comedy
13718	41	Drama
17097	13	Fantasy
10207	12	Drama
2198	16	Drama
8763	12	Thriller
1654	65	Adult
16946	15	Drama
6557	12	Drama
15942	15	Drama
7020	52	Drama
805	12	Drama
2551	10	Comedy
94	11	Adult
14368	33	Drama
10545	14	Drama
2984	16	Drama
37	10	Romance
4750	19	Drama
3355	18	Thriller
11694	12	Drama
14864	22	Drama
11068	16	Music
4858	30	Drama
14806	11	Drama
4969	27	Drama
9477	19	Crime
8398	19	Drama
16495	11	Drama
6415	25	Adult
11135	17	Drama
15236	14	Romance
5069	11	Thriller
2683	17	Music
8174	14	Mystery
2224	15	Comedy
442	17	Drama
16202	10	Romance
4279	71	Sci-Fi
5788	18	Comedy
4153	14	Adult
5615	21	Comedy
2790	41	Crime
835	43	Animation
11368	17	Drama
10899	11	Comedy
11204	21	Drama
13667	11	Drama
10366	17	Comedy
9455	20	Drama
7902	14	Drama
12761	15	Thriller
14998	51	Adult
4162	10	Comedy
6617	48	Drama
4195	58	Thriller
7834	14	Drama
17497	15	Comedy
2623	44	Drama
17354	11	Thriller
11664	13	Romance
17115	12	Drama
12734	10	War
16223	12	Drama
7919	19	Drama
4719	10	Romance
5035	10	Drama
3464	12	Drama
3279	21	Drama
15854	14	Drama
2120	11	Comedy
7518	42	Adult
7419	10	Drama
6952	10	Romance
4931	13	Drama
17659	15	Adult
13946	16	Comedy
16952	10	Drama
1319	27	Sci-Fi
8663	23	Comedy
10097	36	Comedy
1665	187	Adult
12740	13	Drama
8556	23	Thriller
10773	10	Comedy
15352	11	Comedy
4552	13	Family
3013	11	Comedy
14900	18	Adult
16705	15	Comedy
4485	17	Romance
4703	16	Drama
13638	13	Drama
5457	19	Action
3467	16	Drama
13566	10	Drama
17210	13	Adventure
6246	25	Adult
17206	13	Drama
5494	12	Drama
14926	15	Adult
12872	10	Comedy
3281	18	Drama
14607	15	Comedy
288	10	Drama
12910	13	Thriller
14546	11	Drama
7726	10	Drama
2302	17	Adult
8770	21	Drama
8471	29	Thriller
15539	15	Drama
6730	13	Sci-Fi
13116	17	Comedy
1904	17	Adult
2115	25	Drama
17814	11	Drama
14022	10	Comedy
1923	84	Adult
17727	11	Drama
17444	10	Comedy
6783	21	Drama
16290	10	Horror
8508	32	Drama
16325	10	Sci-Fi
17838	10	Horror
6312	12	Drama
896	33	Drama
15438	10	Drama
6666	11	Drama
6395	18	Comedy
2890	15	Music
14315	17	Comedy
1226	12	Family
6132	13	Comedy
5140	25	Drama
12290	33	Drama
16774	13	Music
6166	14	Drama
3421	12	Horror
1700	20	Adult
5189	13	Drama
11488	25	Adult
6646	31	Thriller
5799	16	Drama
10370	19	Drama
4055	14	Drama
2514	21	Romance
9735	11	Comedy
16356	11	Drama
14107	15	Sci-Fi
5276	12	Comedy
3240	16	Comedy
2654	19	Music
9162	19	Comedy
11323	27	Action
11288	12	Drama
8166	34	Animation
12640	10	Fantasy
5587	13	Comedy
13618	23	Adult
13377	32	Drama
2089	17	Drama
15605	19	Comedy
11810	35	Comedy
6253	43	Adult
8818	13	Drama
7881	10	Comedy
11771	13	Comedy
16058	10	Drama
16939	10	Drama
9969	13	Drama
4684	16	Romance
1488	29	Drama
16718	16	Drama
15965	12	Thriller
9186	14	Drama
9046	19	Music
17711	15	Drama
5332	23	Comedy
16087	37	Drama
6398	32	Adult
8473	46	Thriller
11981	10	Romance
6890	16	Thriller
15883	10	Horror
14036	13	Drama
9511	24	Drama
3137	17	Drama
16050	17	Drama
2320	38	Adult
17806	10	Drama
11660	13	Romance
17261	13	Drama
10905	17	Music
10226	28	Drama
7523	14	Adult
2404	96	Fantasy
5503	34	Action
16680	18	Drama
3404	18	Comedy
6985	13	Drama
634	38	Action
1588	28	Adult
121	67	Adult
17260	12	Comedy
15512	11	Comedy
16432	13	Comedy
10739	10	Drama
6566	19	Thriller
8377	12	Crime
15724	13	Comedy
2774	10	Romance
7640	37	Drama
16696	16	Drama
7348	17	Drama
14714	12	Adult
13561	10	Drama
4453	22	Thriller
10992	15	Comedy
4237	29	Thriller
17257	16	Drama
4144	48	Romance
14610	37	Comedy
13456	18	Drama
8825	11	Drama
15863	11	Drama
9337	19	Drama
2627	17	Music
3171	39	Comedy
9434	19	Fantasy
4101	82	Drama
16164	10	Family
2862	29	Music
16349	15	Thriller
16779	11	Drama
14413	11	Adult
15170	12	Comedy
17655	12	Adult
11647	25	Drama
15746	13	Drama
8	16	Drama
13205	40	Drama
16546	12	Drama
12694	34	Crime
6631	21	Thriller
3670	15	Adult
4131	28	Comedy
3946	29	Comedy
13334	10	Action
6049	18	Sci-Fi
13467	12	Drama
10778	10	Comedy
17041	10	Drama
2125	11	Drama
17884	10	Drama
7599	11	Drama
8357	10	Drama
15756	10	Drama
10904	16	Drama
16730	15	Music
1213	22	Comedy
1762	61	Adult
2079	11	Drama
5123	25	Comedy
10767	27	Drama
370	12	Comedy
3430	11	Drama
17408	11	Drama
1247	18	Drama
9265	34	Thriller
7344	26	Adventure
4557	16	Drama
6305	21	Drama
17737	10	Drama
6360	10	Drama
2284	10	Adult
7545	15	Adult
7037	15	Drama
3261	14	Drama
6851	33	Music
16074	19	Drama
16185	14	Drama
12977	25	Drama
1984	10	Adult
4424	23	Action
15773	11	Thriller
15263	18	Comedy
10101	28	Comedy
16402	15	Romance
658	41	Music
1387	32	Fantasy
5220	10	Comedy
8846	14	Sci-Fi
3611	10	Comedy
14911	11	Adult
7030	18	Drama
5109	12	Drama
3551	22	Comedy
3862	10	Music
2200	19	Drama
12273	23	Romance
11018	12	Drama
12019	11	Drama
12748	10	Drama
11671	12	Thriller
11871	20	Crime
1776	24	Adult
9644	11	Comedy
10694	10	Adult
10410	11	Romance
3428	10	Drama
8314	11	Drama
8081	18	Thriller
9386	21	Drama
11617	16	Music
3450	23	Drama
9728	15	Thriller
7460	10	Drama
